ID de l'activité,Date de l'activité,Nom de l'activité,Type d'activité,Description de l'activité,Temps écoulé,Distance,Fréquence cardiaque max.,Effort relatif,Déplacement-transport,Note privée sur les activités,Matériel utilisé pour l'activité,Nom du fichier,Poids de l'athlète,Poids du vélo,Temps écoulé,Durée de déplacement,Distance,Vitesse max.,Vitesse moyenne,Dénivelé positif,Dénivelé négatif,Altitude min.,Altitude max.,Pente max.,Pente moyenne,Pente positive moyenne,Pente négative moyenne,Cadence max.,Cadence moyenne,Fréquence cardiaque max.,Fréquence cardiaque moyenne,Puissance max.,Puissance moyenne,Calories,Température max.,Température moyenne,Effort relatif,Effort total,Nombre de sorties course à pied,Temps de montée,Temps de descente,Autres temps,Effort ressenti,Type,Heure de début,Puissance moyenne pondérée,Nombre d'échantillons de puissance,Utiliser l'Effort ressenti,Effort relatif ressenti,Déplacement-transport,Poids total soulevé,À partir du téléchargement,Distance ajustée selon la pente,Heure d'observation de la météo,Conditions météo,Température selon les prévisions météo,Température ressentie,Point de rosée,Humidité,Pression atmosphérique,Vitesse du vent,Rafale de vent,Direction du vent,Intensité des précipitations,Heure de lever du soleil,Heure de coucher du soleil,Phase de la lune,Vélo,Matériel,Probabilité de précipitations,Type de précipitations,Couverture nuageuse,Visibilité selon les prévisions météo,Indice UV,Ozone selon les prévisions météo,Nombre de sauts,Grit total,Flow moyen,Signalé,Vitesse moyenne (temps écoulé),Distance sur chemin,Distance récemment découverte,Distance sur chemin récemment découverte,Nombre d'activités,Nombre total de pas,CO2 économisé,Longueur de piscine,Charge d’entraînement,Intensité,Vitesse moyenne ajustée selon la pente,Temps enregistré par le chronomètre,Nombre total de cycles,Récupération,Avec mon animal de compagnie,Compétition,Sortie longue,Pour la bonne cause,Avec enfant,Distance en descente,Nombre total de séries,Nombre total de répétitions,Support
14674364381,"2 juin 2025, 16:20:52",Sortie EF 🐌,Course à pied,"",3348,"8,10",170.0,42,false,,Nike Winflo 11 Flash,activities/15659279437.fit.gz,,,3348.0,3336.0,8102.8,3.8,2.429,86.2,89.6,90.2,112.2,11.6,0.0,,,,,170.0,146.0,,173.0,511.0,,,42.0,,,,,,,,,175.0,3349.0,0.0,,0.0,,1.0,8230.6,1748880000.0,3.0,19.1,18.1,9.0,0.52,1016.5,3.0,6.6,308.0,0.0,1748835200.0,1748893696.0,0.125,,23773316.0,0.23,5.0,0.63,29136.6,2.0,,,,,0.0,2.42,173.2,,,,7954.0,,,118.0,113.0,2.467,,,,,,,,,,,,""
14635436322,"29 mai 2025, 20:28:30",Course à pied de nuit,Course à pied,,3236,"7,02",171.0,56,false,,,activities/15617301678.fit.gz,,,3236.0,3207.0,7025.4,5.44,2.191,80.2,86.2,89.6,114.0,14.0,-0.1,,,,,171.0,146.0,,156.0,508.0,,,56.0,,,,,,,,,157.0,3238.0,,,0.0,,1.0,7157.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.171,0.0,,,,8032.0,,,86.0,98.0,2.232,,,,,,,,,,,,""
14635328227,"29 mai 2025, 08:57:43",Course à pied le matin,Course à pied,,2701,"5,33",150.0,17,false,,,activities/15617186563.fit.gz,,,2701.0,2701.0,5338.5,3.393,1.976,73.6,73.4,88.8,110.0,18.2,0.0,,,,,150.0,133.0,,142.0,340.0,,,17.0,,,,,,,,,144.0,2702.0,,,0.0,,1.0,5496.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.976,134.0,,,,6372.0,,,60.0,90.0,2.035,,,,,,,,,,,,""
14597239383,"26 mai 2025, 07:09:44",Marche le matin,Marche,,1513,"1,56",115.0,1,false,,,activities/15576321243.fit.gz,,,1513.0,650.0,1559.5,26.596,2.399,0.0,0.0,0.0,95.4,0.0,6.2,,,,,115.0,101.0,,,71.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.031,0.0,,,,1848.0,,,,,,,,,,,,,,,,,""
14597074760,"26 mai 2025, 05:48:02",Entraînement aux poids le matin,Entraînement aux poids,,4492,0,136.0,11,false,,,activities/15576138861.fit.gz,,,4492.0,4492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,136.0,99.0,,,302.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14589348181,"25 mai 2025, 09:18:11",20KM BXL 🥳,Course à pied,"",7823,"20,09",187.0,381,false,,,activities/15567764363.fit.gz,,,7823.0,7810.0,20091.4,4.78,2.573,203.8,195.8,46.0,113.0,36.0,0.0,,,,,187.0,169.0,,185.0,1546.0,,,381.0,,,,,,,,,186.0,7824.0,0.0,,0.0,,1.0,20461.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.568,0.0,,,,19920.0,,,293.0,116.0,2.62,,,,,,,,,,,,media/3314A661-A705-498C-B1FF-9DD67DD0FADB.jpg|media/844909AD-A741-4964-90B8-9DCBEF04BB7B.jpg
14509815751,"17 mai 2025, 13:05:28",Course à pied dans l'après-midi,Course à pied,,8803,"19,72",185.0,399,false,,,activities/15480992177.fit.gz,,,8803.0,8559.0,19726.8,4.28,2.305,96.0,173.8,17.2,100.4,18.8,-0.4,,,,,185.0,169.0,,166.0,1566.0,,,399.0,,,,,,,,,165.0,8805.0,,,0.0,,1.0,19809.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.241,197.9,,,,21606.0,,,259.0,103.0,2.314,,,,,,,,,,,,""
14496429718,"16 mai 2025, 08:05:08",Entraînement aux poids le matin,Entraînement aux poids,,5310,0,158.0,20,false,,,activities/15466457411.fit.gz,,,5310.0,5310.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,158.0,115.0,,,519.0,,,20.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14485318375,"15 mai 2025, 04:57:20",Entraînement aux poids le matin,Entraînement aux poids,,4633,0,138.0,11,false,,,activities/15454559792.fit.gz,,,4633.0,4633.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,138.0,97.0,,,322.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14485318381,"15 mai 2025, 04:47:51",Sortie vélo le matin,Vélo,,551,"1,36",116.0,0,false,,,activities/15454559799.fit.gz,,,551.0,159.0,1360.2,16.76,8.555,0.0,15.7,87.5,103.6,4.1,-1.1,,,,,116.0,101.0,,95.0,34.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.469,97.1,,,,,,,,,,,,,,,,,,,,,""
14474839768,"14 mai 2025, 04:57:13",Entraînement aux poids le matin,Entraînement aux poids,,3833,0,156.0,10,false,,,activities/15443450802.fit.gz,,,3833.0,3833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,156.0,97.0,,,284.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14474125996,"14 mai 2025, 04:47:45",Sortie vélo le matin,Vélo,,559,"1,29",122.0,0,false,,,activities/15442692066.fit.gz,,,559.0,170.0,1295.1,14.32,7.618,0.0,15.7,87.2,103.6,1.7,-1.1,,,,,122.0,104.0,,156.0,36.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.317,69.9,,,,,,,,,,,,,,,,,,,,,""
14456550412,"12 mai 2025, 13:25:32",Course à pied dans l'après-midi,Course à pied,"",4615,"10,86",177.0,141,false,,,activities/15424182221.fit.gz,,,4615.0,4527.0,10866.5,4.36,2.4,147.6,148.8,77.2,125.8,20.9,0.0,,,,,177.0,158.0,,177.0,826.0,,,141.0,,,,,,,,,178.0,4617.0,0.0,,0.0,,1.0,11165.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.355,4080.5,,,,11336.0,,,158.0,111.0,2.466,,,,,,,,,,,,""
14453266328,"12 mai 2025, 04:59:45",Entraînement aux poids le matin,Entraînement aux poids,,5715,0,146.0,12,false,,,activities/15420675703.fit.gz,,,5715.0,5715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,146.0,93.0,,,393.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14452630554,"12 mai 2025, 04:50:07",Sortie vélo le matin,Vélo,,567,"1,38",122.0,0,false,,,activities/15419994831.fit.gz,,,567.0,135.0,1382.0,21.16,10.237,2.4,16.4,87.5,103.9,2.4,-1.0,,,,,122.0,108.0,,104.0,27.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.437,0.0,,,,,,,,,,,,,,,,,,,,,""
14452727904,"11 mai 2025, 18:21:05",Sortie vélo en soirée,Vélo,,2181,"12,24",164.0,22,false,,,activities/15420099774.fit.gz,,,2181.0,2181.0,12243.5,10.96,5.614,123.4,127.2,90.2,114.6,12.5,0.0,,,,,164.0,136.0,,88.0,260.0,,,22.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.614,0.0,,,,,,,,,,,,,,,,,,,,,""
14446040955,"11 mai 2025, 12:13:02",Marche dans l'après-midi,Marche,,796,"0,95",116.0,1,false,,,activities/15412977149.fit.gz,,,796.0,509.0,954.7,1.55,1.876,0.0,15.3,87.8,103.6,2.8,-2.2,,,,,116.0,98.0,,,47.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.199,0.0,,,,362.0,,,,,,,,,,,,,,,,,""
14417873703,"8 mai 2025, 16:42:13",Course à pied en soirée,Course à pied,,2232,"5,66",184.0,49,false,,,activities/15383199859.fit.gz,,,2232.0,2221.0,5659.6,5.02,2.548,55.0,58.4,90.0,110.2,13.2,-0.1,,,,,184.0,152.0,,190.0,374.0,,,49.0,,,,,,,,,196.0,2233.0,,,0.0,,1.0,5732.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.536,0.0,,,,5288.0,,,93.0,123.0,2.581,,,,,,,,,,,,""
14408164207,"7 mai 2025, 17:35:43",Course à pied en soirée,Course à pied,,3045,"6,99",175.0,90,false,,,activities/15373016312.fit.gz,,,3045.0,3042.0,6989.5,4.32,2.298,66.6,69.0,87.2,105.0,9.5,0.0,,,,,175.0,157.0,,169.0,560.0,,,90.0,,,,,,,,,170.0,3046.0,,,0.0,,1.0,7081.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.295,1663.1,,,,7650.0,,,95.0,106.0,2.328,,,,,,,,,,,,""
14402344415,"7 mai 2025, 06:08:40",Entraînement aux poids le matin,Entraînement aux poids,,3856,0,154.0,10,false,,,activities/15366916601.fit.gz,,,3856.0,3856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,154.0,99.0,,,287.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14401969295,"7 mai 2025, 05:42:00",Marche le matin,Marche,,1538,"1,87",132.0,4,false,,,activities/15366520232.fit.gz,,,1538.0,1538.0,1876.6,9.76,1.22,0.0,0.0,0.0,0.0,0.0,0.0,,,,,132.0,103.0,,,116.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.22,0.0,,,,1710.0,,,,,,,,,,,,,,,,,""
14383648261,"5 mai 2025, 09:38:32",Course à pied le midi,Course à pied,,5887,"15,27",179.0,230,false,,,activities/15347319809.fit.gz,,,5887.0,5814.0,15276.2,4.96,2.627,157.0,158.0,86.4,113.6,14.7,0.0,,,,,179.0,165.0,,194.0,1139.0,,,230.0,,,,,,,,,197.0,5834.0,,,0.0,,1.0,15553.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.595,1790.3,,,,15050.0,,,245.0,123.0,2.675,,,,,,,,,,,,""
14353156788,"2 mai 2025, 10:46:10",Marche le midi,Marche,,1718,"1,95",115.0,3,false,,,activities/15315207548.fit.gz,,,1718.0,1310.0,1955.2,4.061,1.492,106.4,12.2,0.0,106.4,22.4,4.8,,,,,115.0,100.0,,,108.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.138,119.8,,,,2410.0,,,,,,,,,,,,,,,,,""
14348485891,"1 mai 2025, 19:49:44",Course à pied de nuit,Course à pied,,2141,"5,00",163.0,54,false,,,activities/15310294469.fit.gz,,,2141.0,2137.0,5007.6,3.44,2.343,48.8,52.6,90.0,108.6,11.1,-0.1,,,,,163.0,152.0,,172.0,371.0,,,54.0,,,,,,,,,173.0,2142.0,,,0.0,,1.0,5075.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.339,0.0,,,,5442.0,,,69.0,108.0,2.375,,,,,,,,,,,,""
14321473247,"29 avr. 2025, 11:49:25",Course à pied dans l'après-midi,Course à pied,,2129,"5,11",175.0,46,false,,,activities/15282072925.fit.gz,,,2129.0,2129.0,5115.6,4.48,2.403,44.4,63.6,0.0,107.8,14.4,-0.3,,,,,175.0,152.0,,179.0,338.0,,,46.0,,,,,,,,,186.0,2131.0,,,0.0,,1.0,5158.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.403,336.7,,,,4834.0,,,79.0,116.0,2.423,,,,,,,,,,,,""
14293644505,"26 avr. 2025, 15:37:35",Course à pied dans l'après-midi,Course à pied,,4023,"10,68",178.0,143,false,,,activities/15252909309.fit.gz,,,4023.0,4009.0,10686.6,4.16,2.666,115.4,114.2,86.0,113.2,17.4,0.0,,,,,178.0,162.0,,198.0,787.0,,,143.0,,,,,,,,,201.0,4020.0,,,0.0,,1.0,10886.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.656,946.8,,,,10286.0,,,176.0,126.0,2.715,,,,,,,,,,,,""
14270473637,"24 avr. 2025, 08:30:02",Course à pied le matin,Course à pied,,3823,"7,50",180.0,109,false,,,activities/15228673329.fit.gz,,,3823.0,3662.0,7508.7,4.02,2.05,95.0,83.8,89.6,113.4,13.0,0.1,,,,,180.0,157.0,,154.0,553.0,,,109.0,,,,,,,,,156.0,3824.0,,,0.0,,1.0,7774.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.964,736.7,,,,8764.0,,,101.0,98.0,2.123,,,,,,,,,,,,""
14242293311,"21 avr. 2025, 12:52:33",Course à pied dans l'après-midi,Course à pied,,2175,"5,46",176.0,45,false,,,activities/15199263367.fit.gz,,,2175.0,2150.0,5459.1,4.98,2.539,55.2,55.0,0.0,110.2,16.4,0.1,,,,,176.0,150.0,,193.0,368.0,,,45.0,,,,,,,,,195.0,2176.0,,,0.0,,1.0,5541.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.51,0.0,,,,5306.0,,,89.0,122.0,2.578,,,,,,,,,,,,""
14201574247,"17 avr. 2025, 09:08:19",Course à pied le midi,Course à pied,,1875,"4,31",186.0,49,false,,,activities/15156600874.fit.gz,,,1875.0,1807.0,4316.1,5.82,2.389,60.4,59.4,80.8,88.8,28.6,0.0,,,,,186.0,155.0,,184.0,289.0,,,49.0,,,,,,,,,192.0,1875.0,,,0.0,,1.0,4517.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.302,4407.4,,,,4428.0,,,75.0,120.0,2.5,,,,,,,,,,,,""
14194436355,"16 avr. 2025, 13:25:52",Course à pied dans l'après-midi,Course à pied,,2961,"7,31",180.0,85,false,,,activities/15149170334.fit.gz,,,2961.0,2957.0,7309.5,4.86,2.472,89.2,85.0,79.6,112.8,15.2,0.0,,,,,180.0,155.0,,183.0,529.0,,,85.0,,,,,,,,,187.0,2961.0,,,0.0,,1.0,7460.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.469,1490.1,,,,7388.0,,,112.0,117.0,2.523,,,,,,,,,,,,""
14162895347,"13 avr. 2025, 08:34:17",10km ULB,Course à pied,"",3356,"9,75",199.0,203,false,,,activities/15116259752.fit.gz,,,3356.0,3352.0,9750.5,4.6,2.909,137.2,133.2,84.8,119.2,23.5,0.0,,,,,199.0,177.0,,215.0,763.0,,,203.0,,,,,,,,,218.0,3357.0,0.0,,0.0,,1.0,10008.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.905,4157.9,,,,8662.0,,,172.0,136.0,2.986,,,,,,,,,,,,""
14155305989,"12 avr. 2025, 12:38:31",Marche dans l'après-midi,Marche,,1804,"2,77",132.0,6,false,,,activities/15108257320.fit.gz,,,1804.0,1804.0,2778.0,2.667,1.54,70.2,27.8,56.6,104.2,21.3,1.5,,,,,132.0,115.0,,,188.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.54,150.3,,,,2150.0,,,,,,,,,,,,,,,,,""
14134378187,"10 avr. 2025, 08:12:13",Course à pied le matin,Course à pied,,2412,"5,01",184.0,94,false,,,activities/15086382635.fit.gz,,,2412.0,2165.0,5011.8,6.706,2.315,70.2,71.2,88.4,113.2,14.3,0.0,,,,,184.0,166.0,,171.0,339.0,,,94.0,,,,,,,,,172.0,2412.0,,,0.0,,1.0,5290.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.078,252.3,,,,5568.0,,,77.0,108.0,2.444,,,,,,,,,,,,""
14128664348,"9 avr. 2025, 16:20:40",Course à pied en soirée,Course à pied,,2227,"6,16",187.0,90,false,,,activities/15080441460.fit.gz,,,2227.0,2223.0,6162.3,4.1,2.772,63.4,64.0,89.6,108.6,9.1,0.0,,,,,187.0,163.0,,202.0,453.0,,,90.0,,,,,,,,,206.0,2228.0,,,0.0,,1.0,6240.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.767,0.0,,,,5756.0,,,102.0,129.0,2.807,,,,,,,,,,,,""
13962845642,"23 mars 2025, 11:03:14",Ski alpin le midi,Ski alpin,"",2486,"7,02",,,false,,,activities/13962845642.gpx,,,2486.0,1425.0,7020.3,14.98,4.927,514.8,514.8,1811.9,2755.6,49.7,-5.9,,,,,,,,,,,,,,1,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.824,41.3,,,,,,,,,,,204.0,,,,,,,,,,""
13936343483,"20 mars 2025, 13:54:17",Course à pied dans l'après-midi,Course à pied,,2271,"5,63",178.0,92,false,,,activities/14875786515.fit.gz,,,2271.0,2251.0,5634.2,4.44,2.503,67.4,74.6,87.6,112.0,13.3,-0.1,,,,,178.0,166.0,,183.0,464.0,,,92.0,,,,,,,,,184.0,2271.0,,,0.0,,1.0,5726.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.481,200.1,,,,5838.0,,,83.0,115.0,2.544,,,,,,,,,,,,""
13915464306,"18 mars 2025, 10:46:25",Course à pied le midi,Course à pied,,4075,"9,48",187.0,104,false,,,activities/14853199591.fit.gz,,,4075.0,3582.0,9481.3,5.06,2.647,218.2,218.8,0.0,102.2,21.2,0.0,,,,,187.0,157.0,,201.0,654.0,,,104.0,,,,,,,,,203.0,3896.0,,,0.0,,1.0,10177.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.327,5456.7,,,,9730.0,,,174.0,127.0,2.841,,,,,,,,,,,,""
13892173519,"15 mars 2025, 17:47:35",Course à pied en soirée,Course à pied,,5189,"12,82",170.0,164,false,,,activities/14827859881.fit.gz,,,5189.0,5182.0,12826.1,3.72,2.475,145.4,147.8,89.6,114.6,11.9,0.0,,,,,170.0,159.0,,183.0,890.0,,,164.0,,,,,,,,,185.0,5191.0,,,0.0,,1.0,13062.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.472,0.0,,,,13836.0,,,193.0,116.0,2.521,,,,,,,,,,,,""
13873665794,"13 mars 2025, 18:22:56",Course à pied en soirée,Course à pied,,4031,"10,43",171.0,127,false,,,activities/14808535891.fit.gz,,,4031.0,3972.0,10431.2,4.85,2.626,115.2,116.6,90.2,112.2,14.4,0.0,,,,,171.0,159.0,,193.0,780.0,,,127.0,,,,,,,,,194.0,4032.0,,,0.0,,1.0,10669.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.588,165.9,,,,10610.0,,,164.0,121.0,2.686,,,,,,,,,,,,""
13849981462,"11 mars 2025, 08:18:32",Course à pied le matin,Course à pied,,4464,"10,25",183.0,114,false,,,activities/14782942114.fit.gz,,,4464.0,4126.0,10255.7,5.38,2.486,294.0,296.0,0.0,101.6,28.8,0.0,,,,,183.0,155.0,,188.0,714.0,,,114.0,,,,,,,,,192.0,4402.0,,,0.0,,1.0,10946.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.297,5747.3,,,,10902.0,,,176.0,120.0,2.653,,,,,,,,,,,,""
13843646479,"10 mars 2025, 16:03:38",Course à pied dans l'après-midi,Course à pied,,1050,"3,28",174.0,39,false,,,activities/14776121044.fit.gz,,,1050.0,1015.0,3286.7,5.14,3.238,30.8,67.8,54.6,102.6,36.4,-1.1,,,,,174.0,164.0,,224.0,215.0,,,39.0,,,,,,,,,221.0,1053.0,,,0.0,,1.0,3310.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.13,433.6,,,,2774.0,,,55.0,138.0,3.261,,,,,,,,,,,,""
13803774884,"6 mars 2025, 09:49:07",Course à pied le matin,Course à pied,,4331,"10,86",174.0,126,false,,,activities/14732750043.fit.gz,,,4331.0,4299.0,10868.9,3.86,2.528,111.2,120.0,87.4,111.6,16.0,-0.1,,,,,174.0,157.0,,188.0,788.0,,,126.0,,,,,,,,,191.0,4332.0,,,0.0,,1.0,11041.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.51,2594.0,,,,11392.0,,,170.0,119.0,2.568,,,,,,,,,,,,""
13785018386,"4 mars 2025, 10:52:02",Course à pied le midi,Course à pied,,1526,"3,96",183.0,61,false,,,activities/14712495628.fit.gz,,,1526.0,1482.0,3963.4,5.58,2.674,49.8,50.0,80.4,87.2,15.0,0.0,,,,,183.0,166.0,,200.0,253.0,,,61.0,,,,,,,,,198.0,1527.0,,,0.0,,1.0,4051.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.597,3961.4,,,,3826.0,,,65.0,124.0,2.733,,,,,,,,,,,,""
13784760421,"4 mars 2025, 10:29:53",Course à pied le midi,Course à pied,,906,"2,25",164.0,19,false,,,activities/14712218505.fit.gz,,,906.0,902.0,2250.8,3.9,2.495,23.0,45.4,66.6,100.8,12.8,-1.0,,,,,164.0,149.0,,184.0,160.0,,,19.0,,,,,,,,,186.0,907.0,,,0.0,,1.0,2260.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.484,165.7,,,,2352.0,,,33.0,116.0,2.506,,,,,,,,,,,,""
13785362104,"4 mars 2025, 10:29:31",Course à pied le midi,Course à pied,,2827,"7,02",,,false,,,activities/14712862654.fit.gz,,,2827.0,2393.0,7019.1,8.72,2.933,25.3,115.0,70.9,102.1,47.8,-0.1,,,,,,,,,478.0,,,,,,,,,,,,,,,,0.0,,1.0,7066.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.483,4562.3,,,,,,,,,2.953,,,,,,,,,,,,""
13758533070,"1 mars 2025, 12:13:47",Course à pied dans l'après-midi,Course à pied,,1277,"3,19",169.0,42,false,,,activities/14683629074.fit.gz,,,1277.0,1260.0,3197.4,4.18,2.538,72.8,32.6,52.8,102.4,14.8,1.2,,,,,169.0,162.0,,201.0,218.0,,,42.0,,,,,,,,,201.0,1279.0,,,0.0,,1.0,3425.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.504,0.0,,,,3286.0,,,56.0,126.0,2.719,,,,,,,,,,,,""
13757756805,"1 mars 2025, 09:56:37",Course à pied le matin,Course à pied,,4696,"11,20",178.0,108,false,,,activities/14682788070.fit.gz,,,4696.0,4665.0,11205.3,4.36,2.402,106.6,144.8,52.8,105.2,32.0,-0.3,,,,,178.0,151.0,,176.0,715.0,,,108.0,,,,,,,,,177.0,4697.0,,,0.0,,1.0,11304.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.386,2372.4,,,,12140.0,,,160.0,111.0,2.423,,,,,,,,,,,,""
13739646141,"27 févr. 2025, 08:48:41",Course à pied le matin,Course à pied,,2819,"6,80",186.0,90,false,,,activities/14663129401.fit.gz,,,2819.0,2816.0,6806.1,6.5,2.417,85.4,87.4,0.0,111.4,27.0,0.0,,,,,186.0,159.0,,184.0,469.0,,,90.0,,,,,,,,,189.0,2821.0,,,0.0,,1.0,7011.5,1740643200.0,3.0,4.4,0.6,3.2,0.92,1016.0,4.0,7.6,227.0,0.0,1740637824.0,1740676864.0,0.875,,,0.83,5.0,0.77,22395.0,0.0,,,,,0.0,2.414,395.3,,,,6976.0,,,109.0,118.0,2.49,,,,,,,,,,,,""
13721430045,"25 févr. 2025, 08:48:12",Course à pied le matin,Course à pied,,4086,"10,00",176.0,145,false,,,activities/14643383713.fit.gz,,,4086.0,4072.0,10005.2,3.96,2.457,107.0,107.4,87.4,112.4,12.9,0.0,,,,,176.0,162.0,,182.0,779.0,,,145.0,,,,,,,,,183.0,4089.0,,,0.0,,1.0,10172.5,1740470400.0,3.0,7.9,5.7,6.7,0.92,1013.5,2.8,6.1,175.0,0.1,1740465280.0,1740503808.0,0.875,,,0.79,5.0,0.98,14348.1,0.0,,,,,0.0,2.449,30.3,,,,10578.0,,,148.0,114.0,2.498,,,,,,,,,,,,""
13715037390,"24 févr. 2025, 16:25:46",Entraînement dans l'après-midi,Entraînement,,1706,0,137.0,4,false,,,activities/14636476913.fit.gz,,,1706.0,1706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,137.0,104.0,,,127.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
13701937928,"23 févr. 2025, 08:32:12",Course à pied le matin,Course à pied,,2026,"5,52",174.0,61,false,,,activities/14622196906.fit.gz,,,2026.0,2023.0,5524.6,4.5,2.731,52.4,52.6,86.4,105.2,12.4,0.0,,,,,174.0,158.0,,198.0,395.0,,,61.0,,,,,,,,,200.0,2027.0,,,0.0,,1.0,5612.0,1740297600.0,1.0,6.5,5.2,5.1,0.91,1027.8,3.3,6.8,196.0,0.0,1740292736.0,1740330880.0,0.875,,,0.0,1.0,0.29,22818.4,0.0,,,,,0.0,2.727,822.2,,,,5340.0,,,87.0,125.0,2.774,,,,,,,,,,,,""
13680416866,"20 févr. 2025, 17:59:09",Course à pied en soirée,Course à pied,,522,"1,15",171.0,18,false,,,activities/14598639527.fit.gz,,,522.0,509.0,1154.6,3.4,2.268,16.4,7.6,94.0,102.8,11.9,0.7,,,,,171.0,163.0,,169.0,95.0,,,18.0,,,,,,,,,166.0,523.0,,,0.0,,1.0,1196.5,1740070784.0,3.0,11.6,7.3,8.6,0.82,1020.7,5.1,10.2,199.0,0.0,1740033920.0,1740071296.0,0.625,,,0.0,1.0,0.99,26844.9,0.0,,,,,0.0,2.212,0.0,,,,1342.0,,,15.0,104.0,2.351,,,,,,,,,,,,""
